,dateSold,propertyType,lotAreaValue,address,daysOnZillow,price,listingDateTime,longitude,latitude,contingentListingType,listingStatus,zpid,listingSubType,imgSrc,livingArea,bathrooms,lotAreaUnit,country,currency,bedrooms,hasImage
290,,APARTMENT,,60617,,935,,,,,,,,,625,1,,,,1,TRUE
291,,APARTMENT,,60617,,1355,,,,,,,,,,1,,,,3,TRUE
292,,APARTMENT,,60617,,1150,,,,,,,,,924,1,,,,2,TRUE
293,,SingleFamily,,60617,,1350,,,,,,,,,876,1,,,,2,TRUE
294,,APARTMENT,,60617,,1400,,,,,,,,,1600,1,,,,3,TRUE
295,,SingleFamily,,60617,,1900,,,,,,,,,,1.5,,,,5,TRUE
296,,APARTMENT,,60617,,1300,,,,,,,,,,1,,,,3,TRUE
297,,APARTMENT,,60617,,850,,,,,,,,,,1,,,,1,TRUE
298,,APARTMENT,,60617,,1100,,,,,,,,,900,1,,,,2,TRUE
299,,APARTMENT,,60617,,1000,,,,,,,,,,1,,,,2,TRUE
300,,SingleFamily,,60617,,2200,,,,,,,,,1200,2,,,,4,TRUE
301,,SingleFamily,,60617,,1995,,,,,,,,,1138,2,,,,4,TRUE
302,,APARTMENT,,60617,,1485,,,,,,,,,1100,2,,,,3,TRUE
303,,APARTMENT,,60617,,1050,,,,,,,,,850,1,,,,1,TRUE
304,,APARTMENT,,60617,,1400,,,,,,,,,1400,1,,,,3,TRUE
305,,SingleFamily,,60617,,1345,,,,,,,,,972,1,,,,3,TRUE
306,,APARTMENT,,60617,,950,,,,,,,,,677,1,,,,1,TRUE
307,,SingleFamily,,60617,,1300,,,,,,,,,1101,1,,,,3,TRUE
308,,APARTMENT,,60617,,1250,,,,,,,,,1100,2,,,,4,TRUE
309,,APARTMENT,,60617,,1000,,,,,,,,,,1,,,,1,TRUE
310,,SingleFamily,,60617,,1830,,,,,,,,,1400,2,,,,3,TRUE
311,,APARTMENT,,60617,,1300,,,,,,,,,1478,1,,,,2,TRUE
312,,APARTMENT,,60617,,1050,,,,,,,,,800,1,,,,1,TRUE
